2.736996510028839111e+02,2.797200000000000000e+04
2.757266106605529785e+02,2.837300000000000000e+04
2.777544426918029785e+02,2.843900000000000000e+04
2.797819192409515381e+02,2.901400000000000000e+04
2.818095159530639648e+02,3.092400000000000000e+04
2.838366892337799072e+02,3.148300000000000000e+04
2.858638021945953369e+02,3.186400000000000000e+04
2.878919014930725098e+02,3.239400000000000000e+04
2.899191119670867920e+02,3.276400000000000000e+04
2.919463298320770264e+02,3.305500000000000000e+04
2.939734084606170654e+02,3.354100000000000000e+04
2.960015134811401367e+02,3.379000000000000000e+04
2.980284786224365234e+02,3.406300000000000000e+04
3.000555331707000732e+02,3.478500000000000000e+04
3.020828750133514404e+02,3.564800000000000000e+04
3.041104583740234375e+02,3.689800000000000000e+04
3.061379251480102539e+02,4.662000000000000000e+04
3.081653807163238525e+02,5.253800000000000000e+04
3.101924672126770020e+02,5.404000000000000000e+04
3.122199895381927490e+02,5.483900000000000000e+04
3.142480330467224121e+02,5.479400000000000000e+04
3.162748682498931885e+02,5.451600000000000000e+04
3.183027098178863525e+02,5.443400000000000000e+04
3.203278927803039551e+02,5.440700000000000000e+04
3.223577728271484375e+02,5.438300000000000000e+04
3.243853495121002197e+02,5.436300000000000000e+04
3.264120614528656006e+02,5.435100000000000000e+04
3.284396555423736572e+02,5.430300000000000000e+04
3.304673285484313965e+02,5.431100000000000000e+04
3.324948263168334961e+02,5.431000000000000000e+04
3.345215241909027100e+02,5.431000000000000000e+04
3.365495011806488037e+02,5.428400000000000000e+04
3.385762164592742920e+02,5.425700000000000000e+04
3.406036887168884277e+02,5.427200000000000000e+04
3.426313812732696533e+02,5.429100000000000000e+04
3.446576504707336426e+02,5.431100000000000000e+04
3.466864387989044189e+02,5.431300000000000000e+04
3.487135365009307861e+02,5.431600000000000000e+04
3.507407536506652832e+02,5.439900000000000000e+04
3.527672989368438721e+02,5.445400000000000000e+04
3.547959408760070801e+02,5.449200000000000000e+04
3.568232522010803223e+02,3.648000000000000000e+04
3.588503422737121582e+02,3.404600000000000000e+04
3.608784134387969971e+02,3.315000000000000000e+04
3.629056282043457031e+02,3.280000000000000000e+04
3.649329795837402344e+02,3.189600000000000000e+04
3.669586694240570068e+02,2.937200000000000000e+04
3.689876518249511719e+02,2.826700000000000000e+04
3.710152428150177002e+02,2.800100000000000000e+04
3.730429575443267822e+02,2.796600000000000000e+04
3.750704944133758545e+02,2.792500000000000000e+04
3.770972378253936768e+02,2.789800000000000000e+04
3.791249685287475586e+02,2.788600000000000000e+04
3.811526856422424316e+02,2.787100000000000000e+04
3.831801202297210693e+02,2.785700000000000000e+04
3.852071068286895752e+02,2.827000000000000000e+04
3.872344498634338379e+02,3.051800000000000000e+04
3.892616627216339111e+02,3.180900000000000000e+04
3.912897760868072510e+02,3.244900000000000000e+04
3.933172006607055664e+02,3.301300000000000000e+04
3.953442940711975098e+02,3.367500000000000000e+04
3.973713066577911377e+02,4.148300000000000000e+04
3.993994534015655518e+02,4.837600000000000000e+04
4.014257860183715820e+02,5.044400000000000000e+04
4.034539053440093994e+02,5.232400000000000000e+04
4.054808549880981445e+02,5.305600000000000000e+04
4.075085790157318115e+02,5.348500000000000000e+04
4.095357992649078369e+02,5.350700000000000000e+04
4.115639884471893311e+02,5.353000000000000000e+04
4.135906047821044922e+02,5.348900000000000000e+04
4.156184585094451904e+02,5.348100000000000000e+04
4.176455097198486328e+02,5.349000000000000000e+04
4.196732218265533447e+02,5.350300000000000000e+04
4.217008194923400879e+02,5.356700000000000000e+04
4.237284047603607178e+02,5.353500000000000000e+04
4.257559142112731934e+02,5.356100000000000000e+04
4.277825903892517090e+02,5.356500000000000000e+04
4.298100767135620117e+02,5.356200000000000000e+04
4.318375086784362793e+02,5.359800000000000000e+04
4.338652262687683105e+02,5.363100000000000000e+04
4.358929493427276611e+02,5.367700000000000000e+04
4.379198994636535645e+02,5.373000000000000000e+04
4.399477689266204834e+02,5.378100000000000000e+04
4.419746124744415283e+02,5.386000000000000000e+04
4.440024220943450928e+02,5.391700000000000000e+04
4.460292582511901855e+02,5.397400000000000000e+04
4.480562846660614014e+02,5.408200000000000000e+04
4.500846681594848633e+02,5.411400000000000000e+04
4.521123809814453125e+02,5.420500000000000000e+04
4.541398808956146240e+02,5.431000000000000000e+04
4.561652312278747559e+02,5.437400000000000000e+04
4.581946537494659424e+02,5.444400000000000000e+04
4.602214908599853516e+02,5.458000000000000000e+04
4.622492110729217529e+02,5.470200000000000000e+04
4.642760074138641357e+02,5.478300000000000000e+04
4.663040065765380859e+02,5.488500000000000000e+04
4.683310890197753906e+02,5.500800000000000000e+04
4.703578355312347412e+02,5.518500000000000000e+04
4.723856983184814453e+02,5.530800000000000000e+04
4.744120342731475830e+02,5.542400000000000000e+04
4.764410693645477295e+02,5.554500000000000000e+04
4.784688017368316650e+02,5.566500000000000000e+04
4.804958822727203369e+02,5.579200000000000000e+04
4.825234520435333252e+02,5.590000000000000000e+04
4.845511705875396729e+02,5.600300000000000000e+04
4.865778732299804688e+02,5.614000000000000000e+04
4.886054728031158447e+02,5.624700000000000000e+04
4.906319808959960938e+02,5.634200000000000000e+04
4.926606404781341553e+02,5.643500000000000000e+04
4.946876096725463867e+02,5.652300000000000000e+04
4.967138338088989258e+02,5.661100000000000000e+04
4.987420754432678223e+02,5.669500000000000000e+04
5.007702686786651611e+02,5.677300000000000000e+04
5.027972011566162109e+02,5.684300000000000000e+04
5.048244223594665527e+02,5.690800000000000000e+04
5.068516280651092529e+02,5.696300000000000000e+04
5.088795981407165527e+02,5.701500000000000000e+04
5.109068090915679932e+02,5.721700000000000000e+04
5.129340138435363770e+02,5.726300000000000000e+04
5.149622237682342529e+02,5.732500000000000000e+04
5.169893112182617188e+02,5.739300000000000000e+04
5.190164167881011963e+02,5.745300000000000000e+04
5.210441174507141113e+02,5.753000000000000000e+04
5.230715885162353516e+02,5.759400000000000000e+04
5.250990574359893799e+02,5.765100000000000000e+04
5.271266250610351562e+02,5.770700000000000000e+04
5.291532206535339355e+02,5.775800000000000000e+04
5.311809413433074951e+02,5.780400000000000000e+04
5.332085340023040771e+02,5.785000000000000000e+04
5.352362470626831055e+02,5.789200000000000000e+04
5.372636959552764893e+02,5.795600000000000000e+04
5.392904269695281982e+02,5.812200000000000000e+04
5.413177819252014160e+02,5.814700000000000000e+04
5.433459730148315430e+02,5.834100000000000000e+04
5.453728871345520020e+02,5.852600000000000000e+04
5.474000825881958008e+02,5.866400000000000000e+04
